,ASN,AS_rank_numberAsns,AS_rank_numberPrefixes,AS_rank_numberAddresses,AS_rank_total,AS_rank_customer,AS_rank_peer,AS_rank_provider,peeringDB_ix_count,peeringDB_fac_count,AS_hegemony,cti_top,cti_origin,AS_rank_continent_Africa,AS_rank_continent_Asia,AS_rank_continent_Europe,AS_rank_continent_None,AS_rank_continent_North America,AS_rank_continent_Oceania,AS_rank_continent_South America,peeringDB_info_ratio_Balanced,peeringDB_info_ratio_Heavy Inbound,peeringDB_info_ratio_Heavy Outbound,peeringDB_info_ratio_Mostly Inbound,peeringDB_info_ratio_Mostly Outbound,peeringDB_info_ratio_None,peeringDB_info_ratio_Not Disclosed,peeringDB_info_scope_Africa,peeringDB_info_scope_Asia Pacific,peeringDB_info_scope_Australia,peeringDB_info_scope_Europe,peeringDB_info_scope_Global,peeringDB_info_scope_Middle East,peeringDB_info_scope_None,peeringDB_info_scope_North America,peeringDB_info_scope_Not Disclosed,peeringDB_info_scope_Regional,peeringDB_info_scope_South America,peeringDB_info_type_Cable/DSL/ISP,peeringDB_info_type_Content,peeringDB_info_type_Educational/Research,peeringDB_info_type_Enterprise,peeringDB_info_type_Government,peeringDB_info_type_NSP,peeringDB_info_type_Network Services,peeringDB_info_type_Non-Profit,peeringDB_info_type_None,peeringDB_info_type_Not Disclosed,peeringDB_info_type_Route Collector,peeringDB_info_type_Route Server,peeringDB_policy_general_No,peeringDB_policy_general_None,peeringDB_policy_general_Open,peeringDB_policy_general_Restrictive,peeringDB_policy_general_Selective,"ASDB_C1L1_Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",ASDB_C1L1_Community Groups and Nonprofits,ASDB_C1L1_Computer and Information Technology,ASDB_C1L1_Construction and Real Estate,ASDB_C1L1_Education and Research,ASDB_C1L1_Finance and Insurance,"ASDB_C1L1_Freight, Shipment, and Postal Services",ASDB_C1L1_Government and Public Administration,ASDB_C1L1_Health Care Services,ASDB_C1L1_Manufacturing,"ASDB_C1L1_Media, Publishing, and Broadcasting","ASDB_C1L1_Museums, Libraries, and Entertainment",ASDB_C1L1_None,ASDB_C1L1_Other,"ASDB_C1L1_Retail Stores, Wholesale, and E-commerce Sites",ASDB_C1L1_Service,ASDB_C1L1_Travel and Accommodation,ASDB_C1L1_Utilities (Excluding Internet Service)
49591,52965,0.4759490941431504,0.5626279666247808,0.6210369585457796,0.5376698946551112,0.5498917688378736,0.2579949706554608,0.3286015831816775,0.316206238578358,0.3465091905529391,0.0003013209988628,1.0426658881428036e-05,0.0017402159379716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49871,53264,0.2459779030936049,0.4645436342479414,0.5884459926881163,0.5046845168115123,0.2730938677120423,0.4964543779404461,0.4486109523954297,0.366975813177339,0.2086193202593617,0.000222628937734,0.0006985861450556,0.0180172811581132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49960,53356,0.2327597920801585,0.3498809389976083,0.4942852960399913,0.4754111165304144,0.3226718026257777,0.4427202322857326,0.4895822180264866,0.366975813177339,0.2928342377832154,3.091566432354468e-05,0.0002919464486799,0.0011597909487892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50691,54103,0.0686138008540183,0.4106952984621319,0.5217717338252228,0.2955068196982682,0.1251198425685293,0.0776642248977423,0.5073474738420202,0.0,0.4718512102118614,0.0001314187761586,1.0426658881428036e-05,8.388213144220615e-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51573,55002,0.4124531497918581,0.6094326505477629,0.7258278685001428,0.5328192463983161,0.5489769929259243,0.0776642248977423,0.4245629964664579,0.3434104517998315,0.0,0.000738214300674,1.0426658881428036e-05,0.0027289117126053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51609,55039,0.1994528124315015,0.4880622580408851,0.5767803392825618,0.3711441615860673,0.2830035054458528,0.3106568995909692,0.2830419976443053,0.244650542118226,0.2696365598981937,7.975203540288611e-05,0.0001251199065771,0.0001342089930752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51760,55195,0.1087503013855682,0.3354643679723549,0.4690864816463591,0.453824051326794,0.1832972562792912,0.4530068818638859,0.2830419976443053,0.4779114511061115,0.3608521363819283,2.3487810109539368e-05,3.1279976644284105e-05,0.0004437506416517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51824,55259,0.0401365005315499,0.2411365260864751,0.4064788678760748,0.151274683775598,0.0789418314386617,0.0,0.2243054761977148,0.244650542118226,0.3971438979128963,8.138772580034892e-06,8.341327105142429e-05,1.4916192786302556e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51891,55329,0.2612370924026268,0.5157052283137141,0.5784630521318472,0.7813183372653336,0.3411809191566147,0.8000577172703613,0.3972996726178786,0.366975813177339,0.2421995304232581,9.852071855342764e-05,1.0426658881428036e-05,0.1306930824582882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51892,55330,0.2804563613877506,0.4501539846441382,0.5579875324552571,0.3372995539641302,0.3411809191566147,0.0,0.2243054761977148,0.0,0.0,0.0001532424176787,0.2240688993618884,0.6890414161000414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51910,55352,0.3626515352784007,0.4945527044143685,0.5695723908108578,0.4129368958519292,0.4112437894770497,0.1553284497954846,0.3286015831816775,0.244650542118226,0.3306537995370258,0.0001752515054026,0.0011156525003127,0.0228609640043718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51957,55406,0.1773641022395865,0.2924373703789403,0.42909887386327,0.2879782059278653,0.2730938677120423,0.0,0.2830419976443053,0.122325271059113,0.0,1.1674217350937684e-05,0.0009071193226842,0.0476232911691135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51961,55410,0.5036150063962912,0.7155489684489962,0.7480709555068575,0.599859891423577,0.6217866731194971,0.1230948841104959,0.4245629964664579,0.244650542118226,0.4172386405187235,0.0021232803700659,8.341327105142429e-05,0.1552256803556974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51990,55441,0.0686138008540183,0.4343953138548218,0.624407584762773,0.151274683775598,0.1251198425685293,0.0,0.1415209988221526,0.0,0.0,0.0001981522284934,1.0426658881428036e-05,0.1047220777227867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52030,55492,0.1773641022395865,0.3030284746979395,0.4406752552254108,0.2879782059278653,0.2730938677120423,0.0,0.2830419976443053,0.193880967519245,0.0,7.24448597556439e-06,0.0036493306084998,0.0501255007230372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52042,55507,0.0401365005315499,0.2179222679328481,0.4278886321852774,0.1756244691518812,0.0789418314386617,0.0,0.2830419976443053,0.193880967519245,0.3129289803890426,1.0931337697782965e-05,7.298661216999624e-05,0.0047958527145873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52166,55644,0.2327597920801585,0.5473682549885255,0.6315620427701456,0.3213019456489204,0.2830035054458528,0.0,0.4245629964664579,0.244650542118226,0.3971438979128963,0.0011259864060641,0.0170580139300162,0.0308703457120744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52238,55720,0.1488868019171182,0.4745481187958498,0.5430560160962523,0.5453038890402201,0.2368254943159852,0.5445215303743722,0.5236899249924925,0.244650542118226,0.2696365598981937,0.0001460926453142,0.0,0.076742974667747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52304,55805,0.2327597920801585,0.5748979822692447,0.6726281897225019,0.5489295254701002,0.3226718026257777,0.5496153980892063,0.2243054761977148,0.3434104517998315,0.1653268997685129,4.959794312339724e-05,0.1500187679859865,0.1946284185025971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52318,55824,0.3600802533037416,0.4752737272907061,0.5808640217835598,0.4725766294245184,0.4917143551271117,0.0,0.1415209988221526,0.0,0.0,0.0002459315649918,0.0009383992993285,0.0536503045566368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52322,55828,0.0401365005315499,0.2139206732102497,0.3813689804747031,0.1756244691518812,0.0789418314386617,0.0,0.2830419976443053,0.0,0.0,5.221707713743272e-06,0.0001876798598657,0.0373168409900404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52328,55836,0.5175560831505162,0.7218564015388796,0.7867252827945895,0.5129240231160115,0.5300348378933893,0.1803307457577184,0.1415209988221526,0.0,0.0,0.0092189906373852,0.0247320348667473,0.5396834286510159,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52369,55884,0.0,0.2382337433082338,0.4064788678760748,0.075637341887799,0.0,0.0,0.1415209988221526,0.0,0.0,9.658839813340252e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52415,55933,0.1087503013855682,0.4709370868458419,0.5727993439662171,0.3322232145864533,0.1832972562792912,0.2784233339059805,0.3658264750198675,0.0,0.0,0.0002969260517205,0.0001668265421028,0.0772415657126101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52536,56067,0.0686138008540183,0.2849550977885774,0.4459555754070951,0.1756244691518812,0.1251198425685293,0.0776642248977423,0.1415209988221526,0.122325271059113,0.1043096601296808,2.253755534967218e-05,0.0001668265421028,1.4916192786302556e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52712,56264,0.0401365005315499,0.2352124473362878,0.4044960722053832,0.195519692434186,0.0789418314386617,0.0,0.3286015831816775,0.122325271059113,0.0,9.658699504466555e-06,0.0001146932476957,0.0598565531369285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52715,56268,0.1488868019171182,0.2631365493842797,0.4302784762262468,0.2123408640400663,0.204061674007191,0.0,0.1415209988221526,0.122325271059113,0.0,1.6097836837599994e-05,0.0001251199065771,0.0022485808371914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52743,56301,0.0401365005315499,0.2466213663150932,0.4119662922701088,0.1198823505463869,0.0789418314386617,0.0,0.1415209988221526,0.122325271059113,0.0,3.912546766155101e-06,0.0010530925470242,0.0961906323504849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52905,56468,0.0401365005315499,0.1774717628081427,0.3656957800313902,0.2123408640400663,0.0789418314386617,0.0,0.3658264750198675,0.0,0.0,4.053774393418345e-06,0.001803811986487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52921,56484,0.1852874330388142,0.3030284746979395,0.4576652039755031,0.302549367551196,0.2622390877179529,0.0,0.3972996726178786,0.0,0.0,1.7097606416111664e-05,0.0082057805396838,9.944241968592691e-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53047,56611,0.0,0.1539025328773955,0.3490838041890626,0.1756244691518812,0.0,0.0776642248977423,0.2830419976443053,0.122325271059113,0.2421995304232581,2.8441839637713867e-06,0.0003232264253242,0.0102834703603065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53090,56655,0.2775012526808236,0.3818292853581521,0.5079839398322747,0.6680963218587045,0.375359527705588,0.6786371624283871,0.2830419976443053,0.4526572915595168,0.3129289803890426,2.607740087629455e-05,3.1279976644284105e-05,0.0034902841660916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53100,56665,0.2058414025620549,0.6178875873142914,0.7644274430151831,0.7303863087975844,0.2830035054458528,0.7471469160939328,0.4701225820038303,0.489301084236452,0.407526430191771,0.0001257482572867,0.009550819535388,0.3242749014046361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53175,56740,0.0686138008540183,0.2609911390626862,0.4227064800498925,0.195519692434186,0.1251198425685293,0.0,0.2830419976443053,0.0,0.0,1.6098010139734735e-05,0.0002710931309171,0.0562877406733942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53552,57118,0.1926232915486085,0.232062547555,0.4213156012658383,0.3997737746426154,0.2502396851370587,0.3733594938299502,0.2830419976443053,0.3434104517998315,0.1653268997685129,3.731612372561876e-06,1.0426658881428036e-05,0.0014866827614365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53621,57187,0.2279301127539699,0.5821425569187646,0.6403046105005493,0.3154020429805729,0.3005595704842305,0.1230948841104959,0.2243054761977148,0.122325271059113,0.1653268997685129,2.6309143467108987e-05,2.0853317762856072e-05,0.0150954027468866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
